id,client_id,variation
67535,300278,Control
67536,2501764,Control
67537,7179835,Control
67538,12115,Control
67539,4921838,Control
67540,6234329,Control
67541,7292235,Control
67542,2919557,Control
67543,1755602,Control
67544,6272965,Control
67545,7473636,Control
67546,3712842,Control
67547,3714840,Control
67548,5904635,Control
67549,2494046,Control
67550,3213114,Control
67551,9889635,Control
67552,1326159,Control
67553,3984694,Control
67554,1030659,Control
67555,4666076,Control
67556,8881027,Control
67557,1389281,Control
67558,6823522,Control
67559,8357087,Control
67560,6843169,Control
67561,779342,Control
67562,968837,Control
67563,3877891,Control
67564,4301635,Control
67565,6839629,Control
67566,3795503,Control
67567,9326805,Control
67568,6388871,Control
67569,1182521,Control
67570,9811617,Control
67571,2186883,Control
67572,5298497,Control
67573,5215910,Control
67574,2393073,Control
67575,6443573,Control
67576,4454211,Control
67577,3325852,Control
67578,3280109,Control
67579,4368974,Control
67580,4626399,Control
67581,8451092,Control
67582,7956555,Control
67583,9419462,Control
67584,9983468,Control
67585,1699671,Control
67586,1722967,Control
67587,1970760,Control
67588,4697546,Control
67589,917678,Control
67590,2672305,Control
67591,1049802,Control
67592,4485530,Control
67593,1884975,Control
67594,4106003,Control
67595,6058354,Control
67596,212583,Control
67597,5884902,Control
67598,4348317,Control
67599,9360142,Control
67600,1870899,Control
67601,457573,Control
67602,697704,Control
67603,4723224,Control
67604,5221874,Control
67605,5689687,Control
67606,7485848,Control
67607,7224877,Control
67608,133389,Control
67609,6009880,Control
67610,1100208,Control
67611,270580,Control
67612,7765073,Control
67613,3882318,Control
67614,6379574,Control
67615,1020426,Control
67616,2481065,Control
67617,6772855,Control
67618,7867656,Control
67619,8658856,Control
67620,3024286,Control
67621,6513173,Control
67622,4397864,Control
67623,9755865,Control
67624,8359141,Control
67625,6437236,Control
67626,7609894,Control
67627,954716,Control
67628,648159,Control
67629,3667968,Control
67630,1615596,Control
67631,8998049,Control
67632,7029775,Control
67633,174111,Control
67634,992900,Control
67635,9099093,Control
67636,2711903,Control
67637,3605038,Control
67638,2800859,Control
67639,401114,Control
67640,320418,Control
67641,3069682,Control
67642,9743578,Control
67643,6244953,Control
67644,683433,Control
67645,6291254,Control
67646,2875048,Control
67647,6293964,Control
67648,6207137,Control
67649,4052809,Control
67650,8817760,Control
67651,3866352,Control
67652,5487439,Control
67653,7554508,Control
67654,5735037,Control
67655,1497476,Control
67656,8242327,Control
67657,4598894,Control
67658,6092019,Control
67659,55113,Control
67660,3890916,Control
67661,945502,Control
67662,4101565,Control
67663,5801041,Control
67664,4379933,Control
67665,7273996,Control
67666,8704534,Control
67667,9315851,Control
67668,6042022,Control
67669,5963390,Control
67670,4733504,Control
67671,4497054,Control
67672,4805239,Control
67673,3316178,Control
67674,5798794,Control
67675,99985,Control
67676,857740,Control
67677,3005282,Control
67678,3312441,Control
67679,1641696,Control
67680,1880299,Control
67681,7566162,Control
67682,1654769,Control
67683,2698461,Control
67684,5975051,Control
67685,7242414,Control
67686,4929625,Control
67687,7060828,Control
67688,5091787,Control
67689,952893,Control
67690,3759687,Control
67691,1635213,Control
67692,1470424,Control
67693,5336949,Control
67694,8414665,Control
67695,7467315,Control
67696,3496915,Control
67697,3883982,Control
67698,8267878,Control
67699,9443591,Control
67700,5931823,Control
67701,9051090,Control
67702,1625873,Control
67703,2725801,Control
67704,5057857,Control
67705,6237450,Control
67706,7141724,Control
67707,5468402,Control
67708,2267786,Control
67709,2321487,Control
67710,611922,Control
67711,7678618,Control
67712,717774,Control
67713,4488161,Control
67714,2012490,Control
67715,2416738,Control
67716,3711312,Control
67717,6964334,Control
67718,664905,Control
67719,5834897,Control
67720,2838694,Control
67721,4031366,Control
67722,1137590,Control
67723,7068808,Control
67724,2447160,Control
67725,3075361,Control
67726,9962023,Control
67727,2932748,Control
67728,4914281,Control
67729,7256923,Control
67730,37872,Control
67731,3536874,Control
67732,5290799,Control
67733,23308,Control
67734,4492435,Control
67735,146242,Control
67736,3742716,Control
67737,1849221,Control
67738,9873579,Control
67739,4553810,Control
67740,4713784,Control
67741,3845002,Control
67742,7052463,Control
67743,483758,Control
67744,6022802,Control
67745,2016547,Control
67746,9522804,Control
67747,6400650,Control
67748,6762143,Control
67749,1820401,Control
67750,7304349,Control
67751,6757406,Control
67752,3647576,Control
67753,2329600,Control
67754,8121681,Control
67755,4813782,Control
67756,3676166,Control
67757,6717840,Control
67758,524298,Control
67759,519680,Control
67760,8994088,Control
67761,8077266,Control
67762,5375113,Control
67763,4233575,Control
67764,7783532,Control
67765,9410386,Control
67766,9027653,Control
67767,5996235,Control
67768,4219130,Control
67769,5328038,Control
67770,1174527,Control
67771,2084442,Control
67772,2011005,Control
67773,6128907,Control
67774,5508480,Control
67775,7067945,Control
67776,6569107,Control
67777,431605,Control
67778,4586793,Control
67779,3942696,Control
67780,1684984,Control
67781,9306894,Control
67782,4619301,Control
67783,879686,Control
67784,689279,Control
67785,7940076,Control
67786,4600823,Control
67787,709910,Control
67788,373302,Control
67789,3021391,Control
67790,1072974,Control
67791,2272084,Control
67792,3385480,Control
67793,4623780,Control
67794,856558,Control
67795,3958328,Control
67796,8184004,Control
67797,9049043,Control
67798,7320128,Control
67799,5700580,Control
67800,8294150,Control
67801,6559315,Control
67802,6990701,Control
67803,5870396,Control
67804,853179,Control
67805,8026614,Control
67806,6453865,Control
67807,5103631,Control
67808,4228483,Control
67809,7896620,Control
67810,9661608,Control
67811,7540824,Control
67812,1069562,Control
67813,2867203,Control
67814,8362002,Control
67815,2197533,Control
67816,6974996,Control
67817,435650,Control
67818,4320445,Control
67819,1313219,Control
67820,582789,Control
67821,5928380,Control
67822,9119250,Control
67823,4578231,Control
67824,5910048,Control
67825,143250,Control
67826,395287,Control
67827,9378753,Control
67828,283681,Control
67829,4421448,Control
67830,4877333,Control
67831,7509910,Control
67832,6966820,Control
67833,7770161,Control
67834,448857,Control
67835,26763,Control
67836,4366306,Control
67837,4787713,Control
67838,5444934,Control
67839,694401,Control
67840,2837785,Control
67841,8311647,Control
67842,3132517,Control
67843,5215504,Control
67844,9463737,Control
67845,1539306,Control
67846,7273470,Control
67847,9222947,Control
67848,9318943,Control
67849,5156549,Control
67850,2749055,Control
67851,7220994,Control
67852,6118228,Control
67853,6630829,Control
67854,3614700,Control
67855,4244547,Control
67856,1410729,Control
67857,2639524,Control
67858,248750,Control
67859,4615892,Control
67860,8713340,Control
67861,2040949,Control
67862,2080161,Control
67863,9272541,Control
67864,3167833,Control
67865,3066393,Control
67866,2352590,Control
67867,9983340,Control
67868,4666280,Control
67869,4620035,Control
67870,7910368,Control
67871,8237960,Control
67872,4805697,Control
67873,3709922,Control
67874,2032970,Control
67875,874190,Control
67876,2315165,Control
67877,8354831,Control
67878,8119077,Control
67879,5348067,Control
67880,540607,Control
67881,749007,Control
67882,1056117,Control
67883,7486755,Control
67884,680024,Control
67885,7147238,Control
67886,2149611,Control
67887,8363600,Control
67888,569845,Control
67889,2242477,Control
67890,5403077,Control
67891,4523837,Control
67892,7658196,Control
67893,5278734,Control
67894,3272304,Control
67895,2318635,Control
67896,6325926,Control
67897,4203125,Control
67898,6895168,Control
67899,4315022,Control
67900,6371368,Control
67901,4746000,Control
67902,893790,Control
67903,3937703,Control
67904,8065543,Control
67905,2022250,Control
67906,9197012,Control
67907,1130346,Control
67908,6148990,Control
67909,4959931,Control
67910,3940404,Control
67911,8652373,Control
67912,9457625,Control
67913,8321547,Control
67914,7275395,Control
67915,4893756,Control
67916,6729212,Control
67917,7347350,Control
67918,4722853,Control
67919,7225363,Control
67920,1780358,Control
67921,4141574,Control
67922,5359559,Control
67923,9186052,Control
67924,397204,Control
67925,2916225,Control
67926,6880763,Control
67927,8838883,Control
67928,5041923,Control
67929,8462408,Control
67930,9609975,Control
67931,2089666,Control
67932,780860,Control
67933,4882643,Control
67934,4123056,Control
67935,4833106,Control
67936,6334549,Control
67937,5440301,Control
67938,3091927,Control
67939,7364414,Control
67940,4953494,Control
67941,7899067,Control
67942,8236479,Control
67943,3051784,Control
67944,8878111,Control
67945,1454623,Control
67946,7778242,Control
67947,2599239,Control
67948,7881914,Control
67949,3525563,Control
67950,1579264,Control
67951,9419331,Control
67952,4532643,Control
67953,716512,Control
67954,6593130,Control
67955,5985376,Control
67956,5584042,Control
67957,5026762,Control
67958,4476856,Control
67959,9349990,Control
67960,2207309,Control
67961,6265865,Control
67962,8813443,Control
67963,2025666,Control
67964,7337642,Control
67965,7517684,Control
67966,14638,Control
67967,5784507,Control
67968,1324577,Control
67969,7526197,Control
67970,8520711,Control
67971,1899884,Control
67972,8553252,Control
67973,6011878,Control
67974,9655660,Control
67975,4416722,Control
67976,8295888,Control
67977,6140860,Control
67978,6054566,Control
67979,6636752,Control
67980,3449434,Control
67981,6023031,Control
67982,7111695,Control
67983,2167724,Control
67984,2484247,Control
67985,1884258,Control
67986,8185256,Control
67987,8566757,Control
67988,7695645,Control
67989,5452240,Control
67990,9720056,Control
67991,8543351,Control
67992,3177026,Control
67993,3797045,Control
67994,7782253,Control
67995,4878781,Control
67996,2664345,Control
67997,9613643,Control
67998,7796358,Control
67999,862355,Control
68000,7738779,Control
68001,6854217,Control
68002,9757438,Control
68003,3355961,Control
68004,9497001,Control
68005,4484818,Control
68006,4668870,Control
68007,7776944,Control
68008,5316419,Control
68009,2802870,Control
68010,825244,Control
68011,1473666,Control
68012,904363,Control
68013,3533343,Control
68014,8330390,Control
68015,3576200,Control
68016,2901184,Control
68017,1190802,Control
68018,9613972,Control
68019,5235064,Control
68020,7519664,Control
68021,9091128,Control
68022,9736074,Control
68023,6108929,Control
68024,4497461,Control
68025,8204582,Control
68026,9987980,Control
68027,6736177,Control
68028,9277931,Control
68029,4702449,Control
68030,9496169,Control
68031,998939,Control
68032,8695834,Control
68033,2695276,Control
68034,673245,Control
68035,9951222,Control
68036,1254673,Control
68037,5190535,Control
68038,1897956,Control
68039,983751,Control
68040,6993020,Control
68041,3768802,Control
68042,5711310,Control
68043,6057341,Control
68044,8531609,Control
68045,5630558,Control
68046,7498140,Control
68047,7020230,Control
68048,6458127,Control
68049,5004305,Control
68050,7623213,Control
68051,1241897,Control
68052,1233133,Control
68053,6930411,Control
68054,7400253,Control
68055,9255835,Control
68056,9967328,Control
68057,7867181,Control
68058,3507622,Control
68059,3179531,Control
68060,240038,Control
68061,7663416,Control
68062,9812666,Control
68063,9819244,Control
68064,265238,Control
68065,1895027,Control
68066,6524151,Control
68067,1604315,Control
68068,9206939,Control
68069,7561667,Control
68070,6351907,Control
68071,1493740,Control
68072,9423344,Control
68073,3559928,Control
68074,3125016,Control
68075,5409647,Control
68076,7648674,Control
68077,3459307,Control
68078,7710657,Control
68079,1133292,Control
68080,5415603,Control
68081,3402900,Control
68082,1425617,Control
68083,8624969,Control
68084,202013,Control
68085,8052665,Control
68086,3170793,Control
68087,4698700,Control
68088,6143429,Control
68089,3466860,Control
68090,1127018,Control
68091,384077,Control
68092,7779698,Control
68093,7282265,Control
68094,6813475,Control
68095,2348469,Control
68096,295482,Control
68097,6002436,Control
68098,9697863,Control
68099,3280816,Control
68100,9487113,Control
68101,5697082,Control
68102,8735075,Control
68103,4319869,Control
68104,8019722,Control
68105,8604875,Control
68106,6346567,Control
68107,6478127,Control
68108,8681533,Control
68109,525888,Control
68110,2984905,Control
68111,3626145,Control
68112,2230987,Control
68113,2740839,Control
68114,7649998,Control
68115,8402317,Control
68116,277640,Control
68117,1213542,Control
68118,1428255,Control
68119,7728371,Control
68120,9671473,Control
68121,8305400,Control
68122,5075371,Control
68123,1142401,Control
68124,4108987,Control
68125,1560840,Control
68126,8972564,Control
68127,4104507,Control
68128,4624419,Control
68129,9815357,Control
68130,7390623,Control
68131,2451571,Control
68132,1054647,Control
68133,4404204,Control
68134,7046307,Control
68135,8480242,Control
68136,5627946,Control
68137,6909820,Control
68138,913770,Control
68139,5528801,Control
68140,2430389,Control
68141,1466287,Control
68142,6573136,Control
68143,9350810,Control
68144,8281529,Control
68145,1660152,Control
68146,4406887,Control
68147,7285045,Control
68148,3770266,Control
68149,3058306,Control
68150,7254784,Control
68151,1371211,Control
68152,5497587,Control
68153,4006677,Control
68154,82901,Control
68155,1174054,Control
68156,5458944,Control
68157,2244927,Control
68158,5652103,Control
68159,5617657,Control
68160,9121735,Control
68161,7886843,Control
68162,898985,Control
68163,808997,Control
68164,7030235,Control
68165,4000812,Control
68166,8604127,Control
68167,6149133,Control
68168,1047811,Control
68169,5344747,Control
68170,9219912,Control
68171,8217159,Control
68172,2289110,Control
68173,5432066,Control
68174,8728125,Control
68175,1578710,Control
68176,1736421,Control
68177,7730441,Control
68178,3800611,Control
68179,2041208,Control
68180,8839070,Control
68181,4235087,Control
68182,1243922,Control
68183,521915,Control
68184,2782331,Control
68185,2084022,Control
68186,6376109,Control
68187,9689619,Control
68188,1047216,Control
68189,9332315,Control
68190,3766118,Control
68191,3467249,Control
68192,652332,Control
68193,3129903,Control
68194,2839225,Control
68195,4417987,Control
68196,4305362,Control
68197,4783943,Control
68198,2887058,Control
68199,6265765,Control
68200,6941745,Control
68201,2198842,Control
68202,5272678,Control
68203,9873173,Control
68204,4237191,Control
68205,1587694,Control
68206,6009931,Control
68207,4408648,Control
68208,3629372,Control
68209,4664116,Control
68210,6499358,Control
68211,6720477,Control
68212,7860280,Control
68213,946518,Control
68214,2758032,Control
68215,5543391,Control
68216,5800993,Control
68217,5736416,Control
68218,185435,Control
68219,8483813,Control
68220,1371013,Control
68221,6088777,Control
68222,5388815,Control
68223,6084648,Control
68224,6544802,Control
68225,8189001,Control
68226,6491316,Control
68227,145221,Control
68228,3728383,Control
68229,8361172,Control
68230,2414104,Control
68231,5743599,Control
68232,7873267,Control
68233,540008,Control
68234,8321061,Control
68235,9883396,Control
68236,8196687,Control
68237,3095971,Control
68238,4094294,Control
68239,8438823,Control
68240,1809183,Control
68241,5163805,Control
68242,714587,Control
68243,5776552,Control
68244,4062362,Control
68245,8371162,Control
68246,4098436,Control
68247,4479562,Control
68248,4484538,Control
68249,9915658,Control
68250,6447827,Control
68251,8222492,Control
68252,4049963,Control
68253,2325993,Control
68254,4332740,Control
68255,4235679,Control
68256,2409492,Control
68257,5352766,Control
68258,6010707,Control
68259,3192509,Control
68260,2227164,Control
68261,6584917,Control
68262,5544382,Control
68263,705542,Control
68264,2169779,Control
68265,2002046,Control
68266,9066186,Control
68267,3195335,Control
68268,2689246,Control
68269,6290974,Control
68270,6992460,Control
68271,9372280,Control
68272,4210939,Control
68273,6321178,Control
68274,2254196,Control
68275,3153207,Control
68276,1957409,Control
68277,4451857,Control
68278,4642171,Control
68279,1825406,Control
68280,5203192,Control
68281,6998623,Control
68282,4028636,Control
68283,6176943,Control
68284,7105013,Control
68285,2819183,Control
68286,76574,Control
68287,6675283,Control
68288,6119311,Control
68289,5998234,Control
68290,992690,Control
68291,5688624,Control
68292,8467965,Control
68293,266106,Control
68294,5100422,Control
68295,9902498,Control
68296,1807108,Control
68297,5908613,Control
68298,4884215,Control
68299,3495894,Control
68300,4789034,Control
68301,3945328,Control
68302,4117725,Control
68303,4304735,Control
68304,9259738,Control
68305,9765774,Control
68306,9291746,Control
68307,9169589,Control
68308,8586176,Control
68309,1416489,Control
68310,6195993,Control
68311,8505302,Control
68312,5582549,Control
68313,3660628,Control
68314,7529849,Control
68315,9537788,Control
68316,9667427,Control
68317,7108450,Control
68318,2508322,Control
68319,576854,Control
68320,7464189,Control
68321,1381610,Control
68322,6931124,Control
68323,1085170,Control
68324,1109679,Control
68325,7638375,Control
68326,1336142,Control
68327,8502700,Control
68328,6260191,Control
68329,3878071,Control
68330,8188290,Control
68331,9383834,Control
68332,132957,Control
68333,2699875,Control
68334,3974768,Control
68335,5017314,Control
68336,5854892,Control
68337,7726503,Control
68338,3675109,Control
68339,1779211,Control
68340,2067424,Control
68341,3534623,Control
68342,109988,Control
68343,9811704,Control
68344,7369180,Control
68345,1940422,Control
68346,549560,Control
68347,8903315,Control
68348,2122290,Control
68349,9415156,Control
68350,8331917,Control
68351,4661429,Control
68352,2864918,Control
68353,4991623,Control
68354,1781072,Control
68355,4942326,Control
68356,7352285,Control
68357,7766387,Control
68358,4372358,Control
68359,1482460,Control
68360,8557079,Control
68361,6665833,Control
68362,2447511,Control
68363,8017028,Control
68364,3961504,Control
68365,3468761,Control
68366,9398216,Control
68367,6946127,Control
68368,3117106,Control
68369,5319910,Control
68370,37616,Control
68371,6338800,Control
68372,5154905,Control
68373,1565668,Control
68374,3479550,Control
68375,6847215,Control
68376,9829679,Control
68377,2071279,Control
68378,6718228,Control
68379,5342961,Control
68380,639197,Control
68381,7692361,Control
68382,3580109,Control
68383,1211635,Control
68384,9858635,Control
68385,24002,Control
68386,4923002,Control
68387,2284284,Control
68388,1858455,Control
68389,9998820,Control
68390,3748061,Control
68391,6699501,Control
68392,3571949,Control
68393,2017068,Control
68394,6190665,Control
68395,6797000,Control
68396,4806731,Control
68397,9609643,Control
68398,5679069,Control
68399,889131,Control
68400,8400056,Control
68401,2587826,Control
68402,1081053,Control
68403,9161121,Control
68404,8305436,Control
68405,5552369,Control
68406,1599801,Control
68407,3412819,Control
68408,7080592,Control
68409,5469691,Control
68410,308962,Control
68411,3938120,Control
68412,6101041,Control
68413,8231064,Control
68414,5672526,Control
68415,3196607,Control
68416,5085615,Control
68417,1219492,Control
68418,3346947,Control
68419,9176671,Control
68420,452197,Control
68421,6925495,Control
68422,2331701,Control
68423,3260671,Control
68424,7897790,Control
68425,6361526,Control
68426,8807910,Control
68427,1369442,Control
68428,3686200,Control
68429,1143252,Control
68430,3779512,Control
68431,6290452,Control
68432,4621306,Control
68433,9730346,Control
68434,3877774,Control
68435,7082666,Control
68436,4668884,Control
68437,9596794,Control
68438,3667930,Control
68439,8421877,Control
68440,6105452,Control
68441,6727928,Control
68442,9790871,Control
68443,3590716,Control
68444,5956435,Control
68445,7329527,Control
68446,3095964,Control
68447,5297696,Control
68448,80969,Control
68449,9032707,Control
68450,5310950,Control
68451,8250425,Control
68452,1423307,Control
68453,984128,Control
68454,5376633,Control
68455,8636610,Control
68456,3445547,Control
68457,5648753,Control
68458,6343658,Control
68459,3351159,Control
68460,3669923,Control
68461,630598,Control
68462,8388431,Control
68463,6571402,Control
68464,6339387,Control
68465,7696806,Control
68466,5550103,Control
68467,1141064,Control
68468,8415399,Control
68469,7569607,Control
68470,7589562,Control
68471,7003614,Control
68472,8882293,Control
68473,9470547,Control
68474,7185148,Control
68475,3081571,Control
68476,3821674,Control
68477,4231865,Control
68478,5147563,Control
68479,9061591,Control
68480,4185463,Control
68481,5629455,Control
68482,3833226,Control
68483,1927262,Control
68484,9643778,Control
68485,8280336,Control
68486,5500472,Control
68487,4201280,Control
68488,2992342,Control
68489,5598549,Control
68490,742221,Control
68491,9821590,Control
68492,438045,Control
68493,3178316,Control
68494,6129570,Control
68495,5625321,Control
68496,1105222,Control
68497,117759,Control
68498,1339311,Control
68499,1478726,Control
68500,1135216,Control
68501,3773979,Control
68502,5040055,Control
68503,2837405,Control
68504,6333059,Control
68505,3933594,Control
68506,2692994,Control
68507,8741225,Control
68508,2938729,Control
68509,8844416,Control
68510,9918479,Control
68511,7956647,Control
68512,2917779,Control
68513,3960605,Control
68514,1524481,Control
68515,5325922,Control
68516,1954757,Control
68517,5962870,Control
68518,1891561,Control
68519,1002108,Control
68520,4926663,Control
68521,8707827,Control
68522,449439,Control
68523,3383986,Control
68524,5590780,Control
68525,360955,Control
68526,259474,Control
68527,6654786,Control
68528,7225964,Control
68529,2727578,Control
68530,2233246,Control
68531,2964596,Control
68532,828964,Control
68533,6423548,Control
68534,8830984,Control
68535,6204205,Control
68536,1673231,Control
68537,4813143,Control
68538,3304924,Control
68539,8746518,Control
68540,4585772,Control
68541,9028875,Control
68542,5097262,Control
68543,8058081,Control
68544,7512498,Control
68545,8061747,Control
68546,2781476,Control
68547,6297073,Control
68548,5685165,Control
68549,320445,Control
68550,1719605,Control
68551,1793808,Control
68552,3159267,Control
68553,890469,Control
68554,6420647,Control
68555,63130,Control
68556,8004252,Control
68557,6188646,Control
68558,4019770,Control
68559,7211316,Control
68560,1818032,Control
68561,2134608,Control
68562,841100,Control
68563,750386,Control
68564,3513604,Control
68565,7423476,Control
68566,6215147,Control
68567,3823917,Control
68568,9952605,Control
68569,866400,Control
68570,5516763,Control
68571,238595,Control
68572,681024,Control
68573,4677780,Control
68574,6917073,Control
68575,8056743,Control
68576,3816319,Control
68577,6638717,Control
68578,7498978,Control
68579,3550795,Control
68580,703562,Control
68581,8946199,Control
68582,3562416,Control
68583,7393969,Control
68584,3003220,Control
68585,3946836,Control
68586,9481032,Control
68587,2762555,Control
68588,371583,Control
68589,3260005,Control
68590,8240278,Control
68591,1812497,Control
68592,5448746,Control
68593,9544903,Control
68594,4098497,Control
68595,8097608,Control
68596,7966940,Control
68597,258632,Control
68598,9429163,Control
68599,2636526,Control
68600,472221,Control
68601,6389452,Control
68602,6222308,Control
68603,1375864,Control
68604,8804764,Control
68605,6988183,Control
68606,7655473,Control
68607,9238327,Control
68608,6171957,Control
68609,9891475,Control
68610,5570988,Control
68611,8753479,Control
68612,9561804,Control
68613,2641697,Control
68614,7584277,Control
68615,6921148,Control
68616,4596036,Control
68617,6143846,Control
68618,8608634,Control
68619,9607613,Control
68620,3254195,Control
68621,2667174,Control
68622,2797246,Control
68623,451343,Control
68624,8473100,Control
68625,1231477,Control
68626,5548134,Control
68627,932722,Control
68628,5980414,Control
68629,3495218,Control
68630,7701238,Control
68631,6273129,Control
68632,7789065,Control
68633,799069,Control
68634,5703595,Control
68635,7674464,Control
68636,4503921,Control
68637,7837273,Control
68638,3979918,Control
68639,1424841,Control
68640,3313565,Control
68641,5304112,Control
68642,507340,Control
68643,9179199,Control
68644,1238454,Control
68645,4442987,Control
68646,3254425,Control
68647,5730816,Control
68648,3363532,Control
68649,6240295,Control
68650,8163788,Control
68651,5732713,Control
68652,5656239,Control
68653,6731166,Control
68654,7616825,Control
68655,7496617,Control
68656,277538,Control
68657,2210289,Control
68658,9442218,Control
68659,1928098,Control
68660,1625833,Control
68661,9958128,Control
68662,3480574,Control
68663,8124001,Control
68664,975489,Control
68665,2680898,Control
68666,3560892,Control
68667,293005,Control
68668,8410486,Control
68669,6601971,Control
68670,8618018,Control
68671,3519612,Control
68672,5727789,Control
68673,2374650,Control
68674,7159378,Control
68675,7465841,Control
68676,6024570,Control
68677,9054527,Control
68678,5989221,Control
68679,501178,Control
68680,7274256,Control
68681,2283793,Control
68682,6530938,Control
68683,6871155,Control
68684,6178107,Control
68685,1103807,Control
68686,8661143,Control
68687,1178514,Control
68688,9114356,Control
68689,5556667,Control
68690,8045280,Control
68691,1060216,Control
68692,8082236,Control
68693,4299531,Control
68694,1449803,Control
68695,3893111,Control
68696,9271576,Control
68697,858354,Control
68698,3412203,Control
68699,460049,Control
68700,538413,Control
68701,4569677,Control
68702,2658244,Control
68703,5949405,Control
68704,2649640,Control
68705,677054,Control
68706,4412707,Control
68707,7392073,Control
68708,8681801,Control
68709,1991405,Control
68710,5649422,Control
68711,6341400,Control
68712,3698631,Control
68713,297453,Control
68714,7238014,Control
68715,1987294,Control
68716,2005531,Control
68717,7748372,Control
68718,4475191,Control
68719,7573542,Control
68720,6210800,Control
68721,5432203,Control
68722,3283184,Control
68723,1742865,Control
68724,6252034,Control
68725,4846015,Control
68726,7851201,Control
68727,8563223,Control
68728,6464099,Control
68729,1967703,Control
68730,3459221,Control
68731,8853312,Control
68732,2150487,Control
68733,8560268,Control
68734,8088206,Control
68735,5574879,Control
68736,559411,Control
68737,7319129,Control
68738,3347727,Control
68739,2128341,Control
68740,6355043,Control
68741,6376685,Control
68742,7594827,Control
68743,6218011,Control
68744,4185499,Control
68745,1584529,Control
68746,6164609,Control
68747,1253239,Control
68748,4424204,Control
68749,5744539,Control
68750,2554026,Control
68751,7266678,Control
68752,15688,Control
68753,8354908,Control
68754,395641,Control
68755,8815769,Control
68756,8763362,Control
68757,5897462,Control
68758,9703154,Control
68759,1166260,Control
68760,2485180,Control
68761,514177,Control
68762,3301073,Control
68763,9614855,Control
68764,7264963,Control
68765,4183698,Control
68766,762779,Control
68767,186402,Control
68768,4828502,Control
68769,6856479,Control
68770,8578898,Control
68771,7946816,Control
68772,5549261,Control
68773,93571,Control
68774,6499244,Control
68775,9341998,Control
68776,4440391,Control
68777,7353699,Control
68778,8869916,Control
68779,5838698,Control
68780,631756,Control
68781,9509825,Control
68782,2053385,Control
68783,4831293,Control
68784,7481937,Control
68785,3568935,Control
68786,2376317,Control
68787,9377947,Control
68788,3719074,Control
68789,269594,Control
68790,5183233,Control
68791,9289143,Control
68792,7810214,Control
68793,3171164,Control
68794,7871880,Control
68795,7702231,Control
68796,1398722,Control
68797,170249,Control
68798,6085508,Control
68799,4083351,Control
68800,2893819,Control
68801,7241531,Control
68802,6868367,Control
68803,6149254,Control
68804,3231561,Control
68805,5012665,Control
68806,7722747,Control
68807,2279501,Control
68808,181951,Control
68809,6826674,Control
68810,1510698,Control
68811,2848668,Control
68812,4462344,Control
68813,141539,Control
68814,6026642,Control
68815,4641817,Control
68816,1479429,Control
68817,5759789,Control
68818,4226705,Control
68819,9088011,Control
68820,5923230,Control
68821,2785039,Control
68822,5983828,Control
68823,3886338,Control
68824,3770747,Control
68825,6047331,Control
68826,1558536,Control
68827,9738804,Control
68828,6350214,Control
68829,1771611,Control
68830,8162050,Control
68831,8437868,Control
68832,23175,Control
68833,3136134,Control
68834,4386973,Control
68835,2379059,Control
68836,2138757,Control
68837,2126963,Control
68838,7225423,Control
68839,1492692,Control
68840,807726,Control
68841,8819820,Control
68842,3569716,Control
68843,3388905,Control
68844,8349891,Control
68845,4641522,Control
68846,2379906,Control
68847,4779132,Control
68848,5292565,Control
68849,4085239,Control
68850,4237645,Control
68851,7940251,Control
68852,9147003,Control
68853,8641304,Control
68854,6375907,Control
68855,6832834,Control
68856,4726503,Control
68857,7786022,Control
68858,8048651,Control
68859,5802987,Control
68860,3631949,Control
68861,257826,Control
68862,2506928,Control
68863,6855941,Control
68864,5870670,Control
68865,6291008,Control
68866,2428980,Control
68867,2192788,Control
68868,8238520,Control
68869,1134911,Control
68870,4235804,Control
68871,8773341,Control
68872,6844479,Control
68873,8911263,Control
68874,8088588,Control
68875,9813324,Control
68876,7823791,Control
68877,708868,Control
68878,6061531,Control
68879,9791468,Control
68880,3905297,Control
68881,4871726,Control
68882,63369,Control
68883,9898638,Control
68884,3978406,Control
68885,9563953,Control
68886,8979240,Control
68887,3954565,Control
68888,9155453,Control
68889,1346746,Control
68890,7728789,Control
68891,4007521,Control
68892,4549655,Control
68893,7846638,Control
68894,23690,Control
68895,6521912,Control
68896,1734860,Control
68897,2650836,Control
68898,7620407,Control
68899,2721931,Control
68900,7505467,Control
68901,5489258,Control
68902,7764337,Control
68903,8947381,Control
68904,2278467,Control
68905,4166610,Control
68906,2251478,Control
68907,233339,Control
68908,3444464,Control
68909,1246481,Control
68910,3982524,Control
68911,9349826,Control
68912,7133367,Control
68913,3827071,Control
68914,4963047,Control
68915,9293224,Control
68916,4685479,Control
68917,1688788,Control
68918,2339567,Control
68919,6776966,Control
68920,2170688,Control
68921,7319522,Control
68922,6765030,Control
68923,954245,Control
68924,9856380,Control
68925,3289078,Control
68926,4237267,Control
68927,9676768,Control
68928,5962900,Control
68929,9233546,Control
68930,4751421,Control
68931,8803055,Control
68932,6824218,Control
68933,2467958,Control
68934,4831893,Control
68935,5012416,Control
68936,6381963,Control
68937,6696465,Control
68938,1350705,Control
68939,1419974,Control
68940,3457502,Control
68941,4935283,Control
68942,1368349,Control
68943,9275771,Control
68944,1351015,Control
68945,1925244,Control
68946,6008725,Control
68947,4757975,Control
68948,3159743,Control
